Nome,Genere,Diffusione
ODOARDA,F,3
ODOARDINA,F,4
ODOBELLA,F,4
ODOLETTA,F,4
ODOLIA,F,4
ODOLINA,F,4
ODOLINDA,F,4
ODONELLA,F,4
ODORICE,F,4
ODORINA,F,3
ODORINDA,F,4
ODORISIA,F,3
ODORIZIA,F,4
ODOSCA,F,4
ODOVILIA,F,4
ODOVILLA,F,4
ODOVINA,F,4
ODULIA,F,4
OEMIA,F,4
OFEGLIA,F,3
OFELDA,F,4
OFELIA,F,3
OFEMIA,F,4
OFFELIA,F,4
OGARITA,F,4
OGLIANA,F,4
OISE,F,4
OKSANA,F,3
OLA,F,3
OLALIA,F,4
OLANDA,F,4
OLANDINA,F,4
OLARIA,F,4
OLAVIA,F,4
OLDA,F,4
OLDEA,F,4
OLDER,F,4
OLDERICA,F,3
OLDERINA,F,4
OLDINA,F,4
OLEA,F,4
OLEANA,F,4
OLEANDRA,F,4
OLELIA,F,4
OLEMA,F,4
OLEME,F,4
OLENA,F,4
OLENIA,F,4
OLERIA,F,4
OLESIA,F,4
OLETTA,F,4
OLFA,F,4
OLFEA,F,4
OLFERINA,F,4
OLFINA,F,4
OLGA,F,2
OLGHETTA,F,3
OLGHINA,F,3
OLIA,F,4
OLIANA,F,4
OLIANNA,F,4
OLIBA,F,4
OLIDA,F,4
OLIDE,F,4
OLIDIA,F,4
OLIEDE,F,4
OLIETTA,F,4
OLIMPIA,F,2
OLIMPIADE,F,4
OLINA,F,4
OLINDA,F,3
OLINTA,F,4
OLISIA,F,4
OLISSE,F,4
OLITA,F,3
OLITE,F,4
OLIVA,F,4
OLIVANA,F,4
OLIVANDA,F,4
OLIVANNA,F,4
OLIVELLA,F,4
OLIVENZA,F,4
OLIVERA,F,4
OLIVERIA,F,4
OLIVETA,F,4
OLIVETTA,F,4
OLIVIA,F,2
OLIVIANA,F,3
OLIVIERA,F,3
OLIVIETTA,F,3
OLIVINA,F,3
OLMA,F,3
OLMERINA,F,4
OLMINA,F,4
OLMITELLA,F,4
OLVEA,F,4
OLVIA,F,4
OLVIDA,F,4
OLVIDE,F,4
OLVINA,F,4
OMARA,F,4
OMBELINA,F,4
OMBELLINA,F,4
OMBRA,F,3
OMBRETTA,F,2
OMEGA,F,4
OMELIA,F,3
OMERA,F,4
OMERINA,F,4
OMNIA,F,4
ONDA,F,3
ONDELLA,F,3
ONDESIA,F,4
ONDINA,F,4
ONEDA,F,4
ONEGA,F,4
ONEGLIA,F,4
ONEIDA,F,4
ONELDA,F,4
ONELDE,F,4
ONELIA,F,4
ONELLA,F,4
ONERIA,F,4
ONESIMA,F,4
ONESINA,F,4
ONESTA,F,3
ONESTINA,F,3
ONETA,F,4
ONETTA,F,4
ONIA,F,4
ONICE,F,4
ONIDA,F,4
ONIDE,F,4
ONIDIA,F,4
ONILDA,F,4
ONILDE,F,4
ONILIA,F,4
ONILLA,F,4
ONIVES,F,4
ONOFRIA,F,3
ONOFRINA,F,3
ONORA,F,4
ONORATA,F,3
ONORATINA,F,3
ONORIA,F,3
ONORINA,F,3
ONORINDA,F,4
OPELIA,F,4
OPIMIA,F,4
OPRANDINA,F,4
ORA,F,4
ORALDA,F,4
ORANA,F,4
ORANDA,F,4
ORANIA,F,4
ORANTA,F,4
ORAZIA,F,3
ORAZINA,F,3
ORCHIDEA,F,3
ORDALIA,F,3
ORDANA,F,4
ORDELIA,F,3
OREA,F,4
OREANA,F,4
OREDANA,F,4
OREGLIA,F,4
OREIDE,F,4
ORELIA,F,4
ORELIANA,F,4
ORELLA,F,4
ORELMA,F,4
ORENA,F,4
ORENTINA,F,4
ORENZA,F,4
ORENZINA,F,4
ORESTA,F,3
ORESTELLA,F,4
ORESTILDE,F,4
ORESTILLA,F,4
ORESTINA,F,4
ORETA,F,4
ORETTA,F,4
ORFA,F,4
ORFALIA,F,4
ORFEA,F,3
ORFELIA,F,4
ORFELINA,F,4
ORFELLA,F,4
ORFEMIA,F,4
ORFILIA,F,4
ORFILLA,F,4
ORFINA,F,4
ORGA,F,4
ORGILLA,F,4
ORIA,F,3
ORIADE,F,4
ORIALLA,F,4
ORIANA,F,2
ORIANDA,F,4
ORIANNA,F,3
ORIDA,F,4
ORIDANA,F,4
ORIDE,F,4
ORIDIA,F,4
ORIDICE,F,4
ORIEDE,F,4
ORIELA,F,4
ORIELDA,F,4
ORIELE,F,4
ORIELLA,F,2
ORIELLE,F,4
ORIEMMA,F,4
ORIEMME,F,4
ORIENE,F,4
ORIENNA,F,4
ORIENNE,F,3
ORIENTA,F,4
ORIENTALE,F,3
ORIENTE,F,3
ORIENTINA,F,3
ORIETA,F,4
ORIETTA,F,2
ORIFIAMMA,F,4
ORIGA,F,4
ORIGENE,F,4
ORIGLIA,F,4
ORILIA,F,4
ORILIANA,F,4
ORILLA,F,4
ORINA,F,4
ORINDA,F,4
ORINGA,F,4
ORINTIA,F,4
ORINZIA,F,4
ORISE,F,4
ORISIA,F,4
ORISMA,F,4
ORISME,F,4
ORISSE,F,4
ORISTELLA,F,4
ORISTILLA,F,4
ORIZIA,F,4
ORLANA,F,4
ORLANDA,F,3
ORLANDINA,F,4
ORLINA,F,4
ORLINDA,F,4
ORMA,F,4
ORMANNA,F,4
ORMEA,F,4
ORMELIA,F,4
ORMELLA,F,4
ORMILDA,F,4
ORMINA,F,4
ORMISDA,F,4
ORMISDE,F,4
ORMISTE,F,4
ORNA,F,4
ORNATA,F,3
ORNEA,F,4
ORNEGLIA,F,4
ORNELIA,F,4
ORNELLA,F,1
ORNIDA,F,4
ORNINA,F,4
ORONZA,F,3
ORONZIA,F,4
ORONZINA,F,4
OROSOLA,F,4
ORSA,F,4
ORSELIA,F,4
ORSELLA,F,4
ORSETTA,F,4
ORSINA,F,4
ORSOLETTA,F,4
ORSOLINA,F,3
ORSOLINDA,F,4
ORTA,F,4
ORTE,F,4
ORTELIA,F,3
ORTELLA,F,4
ORTENILLA,F,4
ORTENSA,F,3
ORTENSIA,F,2
ORTENSINA,F,3
ORTENZA,F,3
ORTENZIA,F,3
ORTENZINA,F,3
ORTESIA,F,4
ORTESINA,F,4
ORTIGIA,F,4
ORTILIA,F,4
ORTILLA,F,4
ORTOLANA,F,4
ORTOLINA,F,4
ORVANNA,F,4
ORVEA,F,4
ORVELIA,F,4
ORVIETA,F,4
ORVIETTA,F,4
ORVILLA,F,4
ORZOLA,F,4
OSANA,F,4
OSANNA,F,4
OSCA,F,4
OSCARINA,F,3
OSCARLINA,F,4
OSEA,F,4
OSEANNA,F,4
OSELIA,F,4
OSELLA,F,4
OSEMA,F,4
OSER,F,4
OSETTA,F,4
OSIA,F,4
OSIANA,F,4
OSILDA,F,4
OSILDE,F,4
OSILIA,F,4
OSILIDE,F,4
OSIRA,F,4
OSIRIA,F,4
OSIRIDE,F,3
OSIRIS,F,4
OSITA,F,4
OSLAVIA,F,4
OSMA,F,4
OSMANA,F,4
OSMANNA,F,4
OSMELIA,F,4
OSMIDA,F,4
OSMIDE,F,4
OSMILDA,F,4
OSMILDE,F,4
OSMINA,F,4
OSOLINA,F,4
OSSIRIDE,F,4
OSTELIA,F,4
OSTELLA,F,4
OSTENDA,F,4
OSTIGLIA,F,4
OSTILIDE,F,4
OSTILLA,F,4
OSTLIA,F,4
OSVADA,F,4
OSVALDA,F,3
OSVILDE,F,4
OSVINA,F,4
OTEA,F,4
OTELLA,F,4
OTELLIA,F,4
OTELLINA,F,4
OTILDE,F,4
OTILIA,F,4
OTILLA,F,4
OTINA,F,4
OTTANZIA,F,4
OTTAVA,F,4
OTTAVIA,F,2
OTTAVIANA,F,3
OTTAVILLA,F,4
OTTAVINA,F,3
OTTELIA,F,4
OTTIGLIA,F,4
OTTILIA,F,4
OTTILLA,F,4
OTTIMA,F,3
OTTIMINA,F,3
OTTINA,F,4
OTTOBRINA,F,4
OTTOLINA,F,4
OTTORINA,F,4
OVALDA,F,4
OVALDES,F,4
OVANDA,F,4
OVELIA,F,4
OVIDIA,F,3
OVIGLIA,F,4
OVILIA,F,4
OVILLA,F,4
PACE,F,3
PACIFICA,F,3
PACINA,F,4
PALADINA,F,4
PALESTINA,F,4
PALMA,F,3
PALMAROSA,F,3
PALMERIA,F,4
PALMERINA,F,4
PALMIERA,F,4
PALMINA,F,3
PALMIRA,F,3
PAMELA,F,1
PANCRAZIA,F,3
PANDOLFA,F,4
PANFILA,F,4
PANFILIA,F,4
PANTALEA,F,4
PAOLA,F,1
PAOLETTA,F,2
PAOLICA,F,4
PAOLINA,F,2
PARADISA,F,4
PARDA,F,4
PARIDA,F,4
PARIDINA,F,4
PARIGINA,F,4
PARISA,F,4
PARISINA,F,4
PARISSE,F,4
PASCASIA,F,4
PASQUA,F,3
PASQUALA,F,3
PASQUALINA,F,2
PASQUAROSA,F,3
PASQUETTA,F,3
PASQUINA,F,3
PASQUITA,F,3
PATRIZIA,F,1
PAULA,F,2
PAZIENZA,F,3
PELAGIA,F,4
PELLEGRA,F,4
PELLEGRINA,F,3
PENELOPE,F,2
PENSIERINA,F,4
PEPPA,F,3
PEPPINA,F,3
PERFETTA,F,3
PERGENTINA,F,3
PERLA,F,2
PERLINA,F,3
PERPETUA,F,2
PERSEA,F,3
PERSIA,F,4
PERSILIA,F,4
PERVINCA,F,3
PETRA,F,2
PETRINA,F,3
PETRONELLA,F,3
PETRONILLA,F,3
PHELIPE,F,4
PIA,F,1
PIACENTE,F,3
PIACENTINA,F,3
PIAPAOLA,F,3
PIAVE,F,3
PICCARDA,F,3
PIERA,F,1
PIERANGELA,F,2
PIERANNA,F,2
PIERETTA,F,2
PIERINA,F,2
PIERMARIA,F,2
PIERUCCIA,F,2
PIETRA,F,3
PIETRINA,F,3
PIETRONILLA,F,3
PIETRUCCIA,F,3
PILAR,F,2
PILERIA,F,3
PINA,F,1
PINELLA,F,2
PINETTA,F,2
PINNA,F,3
PINUCCIA,F,1
PIPPA,F,2
PIRAS,F,3
PISANA,F,3
PLACIDA,F,3
PLAUTILLA,F,3
PLAVA,F,4
PLINIA,F,3
POLDA,F,3
POLDINA,F,3
POLINICE,F,3
POLISSENA,F,3
POLONIA,F,4
POMPEA,F,3
POMPILIA,F,3
PONZIANA,F,3
POPOLA,F,3
PORFIRIA,F,3
PORSIA,F,3
PORZIA,F,3
POTITA,F,4
PRASSEDA,F,4
PRASSEDE,F,3
PRASSITELE,F,3
PREZIOSA,F,3
PRIAMA,F,3
PRIMA,F,3
PRIMALDA,F,3
PRIMAROSA,F,3
PRIMAVERA,F,3
PRIMETTA,F,3
PRIMIA,F,3
PRIMIANA,F,3
PRIMIERA,F,3
PRIMINA,F,2
PRIMITIVA,F,3
PRIMIZIA,F,3
PRIMOLA,F,3
PRIMULA,F,3
PRINCIPESSA,F,3
PRINCIPIA,F,3
PRISCA,F,2
PRISCILLA,F,2
PROBA,F,3
PROSPERA,F,3
PROSPERINA,F,3
PROVIDENZA,F,3
PROVINA,F,3
PROVVIDA,F,3
PROVVIDENZA,F,3
PRUDENTE,F,3
PRUDENZA,F,3
PRUDENZIA,F,3
PRUNISINDA,F,4
PUBLIA,F,3
PULCHERIA,F,4
PUPA,F,4
PURIFICA,F,4
PURISSIMA,F,4
QUARTA,F,3
QUARTIGLIA,F,4
QUARTILIA,F,4
QUARTILLA,F,4
QUARTINA,F,4
QUENDALINA,F,4
QUENTALINA,F,4
QUERINA,F,4
QUERRINA,F,4
QUIETA,F,4
QUINDALINA,F,4
QUINTA,F,4
QUINTALINA,F,4
QUINTIGLIA,F,4
QUINTILIA,F,4
QUINTILIANA,F,4
QUINTILINA,F,4
QUINTILLA,F,4
QUINTILLIA,F,4
QUINTINA,F,4
QUINZIA,F,4
QUIRICA,F,4
QUIRINA,F,4
RACHELA,F,3
RACHELE,F,2
RACHELINA,F,3
RADE,F,4
RADEGONDA,F,3
RAFAELLA,F,3
RAFFAELA,F,3
RAFFAELINA,F,3
RAFFAELLA,F,1
RAFFAELLE,F,2
RAFFAELLINA,F,3
RAFFELINA,F,3
RAIMONDA,F,2
RAIMONDINA,F,3
RAINALDA,F,3
RAINERA,F,3
RAMIRA,F,3
RAMIS,F,4
RAMONA,F,2
RANIERA,F,3
RAVENNA,F,3
REA,F,3
REALDA,F,4
REALDINA,F,4
REALE,F,4
REALINA,F,4
REBECCA,F,2
REDA,F,3
REDEA,F,3
REDEGONDA,F,3
REDENTA,F,3
REDENTINA,F,3
REGGINA,F,3
REGINA,F,2
REGINALDA,F,3
REGINELLA,F,3
REGINETTA,F,3
REGOLINA,F,3
REINA,F,3
REMA,F,4
REMES,F,4
REMILIA,F,4
REMINA,F,4
REMOLA,F,4
RENA,F,4
RENATA,F,1
RENATE,F,3
RENELLA,F,4
RENZA,F,3
RENZINA,F,3
REPARATA,F,3
RESTITUTA,F,4
RIALDA,F,4
RIANA,F,4
RIBELLA,F,4
RIBELLE,F,4
RICA,F,4
RICCA,F,4
RICCARDA,F,3
RICCARDINA,F,3
RICCIARDA,F,3
RICORDA,F,4
RIDHA,F,4
RIGA,F,4
RIGOLETTA,F,4
RIMEDIA,F,4
RIMES,F,4
RINA,F,2
RINALDA,F,2
RINALDINA,F,3
RINDA,F,4
RINELLA,F,4
RINETTA,F,4
RINUCCIA,F,4
RIODANTE,F,4
RIPALTA,F,4
RIPOSA,F,4
RITA,F,1
RITANNA,F,2
RIVA,F,4
RIVIERA,F,4
RIZIERA,F,4
RIZZARDA,F,4
RIZZIERA,F,4
RKIA,F,4
ROBERTA,F,1
ROBERTINA,F,2
ROBUSTINA,F,4
ROCCA,F,4
ROCCHETTA,F,4
ROCCHINA,F,4
ROCIO,F,3
RODOLFA,F,3
RODOLFINA,F,3
ROE,F,4
ROLANDA,F,3
ROLANDINA,F,3
ROMA,F,3
ROMANA,F,3
ROMANELLA,F,3
ROMANIA,F,3
ROMANINA,F,3
ROMANITA,F,3
ROMEA,F,3
ROMELIA,F,3
ROMENA,F,3
ROMENIA,F,3
ROMETTA,F,3
ROMILDA,F,3
ROMILDE,F,3
ROMILIA,F,3
ROMINA,F,2
ROMOLINA,F,4
ROSA,F,1
ROSALBA,F,2
ROSALIA,F,2
ROSALINA,F,2
ROSALINDA,F,2
ROSAMARIA,F,2
ROSAMUNDA,F,2
ROSANA,F,3
ROSANELLA,F,3
ROSANGELA,F,2
ROSANNA,F,1
ROSARIA,F,1
ROSARIETTA,F,3
ROSARINA,F,3
ROSAURA,F,3
ROSE,F,2
ROSELDA,F,3
ROSELLA,F,3
ROSELLINA,F,3
ROSETTA,F,2
ROSILDA,F,3
ROSILDE,F,3
ROSINA,F,3
ROSINELLA,F,3
ROSITA,F,3
ROSMUNDA,F,3
ROSOLIA,F,3
ROSOLINA,F,3
ROSSANA,F,2
ROSSELLA,F,2
ROSSELLINA,F,3
ROSSINA,F,3
ROSVALDA,F,3
ROSVITA,F,4
ROVENA,F,4
ROXANA,F,3
ROZALBA,F,3
RUBINA,F,4
RUFFA,F,4
RUFFINA,F,4
RUFINA,F,4
RUGGERA,F,3
RUGGERINA,F,3
RUTILIA,F,4
SABATA,F,4
SABATINA,F,4
SABBATINA,F,4
SABINA,F,1
SABRINA,F,1
SAFFO,F,3
SALOME',F,3
SALUTE,F,4
SALUTINA,F,4
SALVA,F,3
SALVADORA,F,4
SALVATORA,F,3
SALVATORICA,F,4
SALVATORINA,F,4
SALVATRICE,F,4
SALVE,F,4
SALVERINA,F,4
SALVIA,F,4
SALVINA,F,3
SAMANTA,F,2
SAMANTHA,F,2
SAMUELA,F,2
SANDRA,F,1
SANDRINA,F,2
SANKHARE,F,3
SANNA,F,3
SANTA,F,3
SANTARELLA,F,3
SANTELLA,F,3
SANTINA,F,2
SANTOLA,F,3
SANTUCCIA,F,3
SANTUZZA,F,2
SANZIA,F,3
SARA,F,1
SARIA,F,2
SARINA,F,3
SARITA,F,3
SATURNA,F,3
SATURNIA,F,3
SATURNINA,F,3
SAULA,F,4
SAURA,F,3
SAVERIA,F,3
SAVERINA,F,3
SAVIA,F,4
SAVIANA,F,4
SAVINA,F,4
SAVOIA,F,4
SCILLA,F,3
SCINTILLA,F,3
SCOLASTICA,F,4
SEBASTIANA,F,3
SECONDA,F,3
SECONDIANA,F,4
SECONDINA,F,4
SEFORA,F,4
SELENA,F,3
SELENE,F,3
SELMA,F,3
SELVA,F,3
SELVAGGIA,F,2
SELVINA,F,3
SEMIRA,F,4
SEMIRAMIDE,F,3
SEMPLICIA,F,4
SEMPRONIA,F,4
SERAFINA,F,3
SERENA,F,2
SERENELLA,F,2
SERENILLA,F,3
SERGIA,F,2
SERGINA,F,3
SERRA,F,3
SERVILIA,F,3
SESTA,F,3
SESTILIA,F,4
SESTINA,F,4
SETTEMBRINA,F,4
SETTIMA,F,3
SETTIMIA,F,4
SETTIMINA,F,4
SEVERA,F,3
SEVERIANA,F,4
SEVERINA,F,3
SHARON,F,2
SHEILA,F,2
SIBILLA,F,2
SIGFRIDA,F,3
SIGISMONDA,F,3
SIGISMUNDA,F,3
SIGNORA,F,3
SIGNORELLA,F,3
SIGNORINA,F,3
SILA,F,3
SILENA,F,3
SILENE,F,3
SILIA,F,3
SILIANA,F,3
SILVA,F,3
SILVANA,F,1
SILVERA,F,3
SILVERIA,F,3
SILVESTRA,F,3
SILVESTRE,F,3
SILVESTRINA,F,3
SILVIA,F,1
SILVIANA,F,3
SILVINA,F,3
SIMEONA,F,3
SIMONA,F,1
SIMONE,F,4
SIMONELLA,F,3
SIMONETTA,F,2
SINA,F,4
SINCERA,F,3
SINFAROSA,F,4
SIPONTA,F,4
SIPONTINA,F,4
SIRA,F,3
SIRIA,F,3
SIRIANA,F,3
SIRINA,F,3
SIRTE,F,3
SISINA,F,4
SISINIA,F,4
SISINNIA,F,4
SISTA,F,4
SISTILIA,F,4
SISTINA,F,4
SITA,F,4
SIVIGLIA,F,4
SIVIGLIANA,F,4
SIVILIANA,F,4
SLAVA,F,4
SLAVISA,F,4
SMERALDA,F,3
SOCCORSA,F,4
SOFIA,F,1
SOFICA,F,3
SOFRONIA,F,4
SOLE,F,3
SOLFERINA,F,4
SOLIDEA,F,4
SONIA,F,1
SONJA,F,2
SOPHIA,F,2
SPARTACA,F,3
SPEME,F,3
SPERA,F,4
SPERANDIA,F,4
SPERANDINA,F,4
SPERANZA,F,3
SPERANZINA,F,3
SPERDINA,F,4
SPIRIDIONA,F,4
SPIRITA,F,4
SPIRITINA,F,4
SPLENDORA,F,4
STAMURA,F,4
STANA,F,4
STANISLAVA,F,3
STEFANA,F,3
STEFANELLA,F,3
STEFANIA,F,1
STEFANINA,F,3
STELIA,F,3
STELLA,F,1
STELLAMARIS,F,3
STELLIA,F,3
STELLINA,F,2
STELVIA,F,3
STENA,F,3
STENIA,F,3
STERPETA,F,4
SUPERIA,F,4
SURUJJAMAN,F,4
SUSANNA,F,1
SUSETTA,F,3
SUZUE,F,4
SVEVA,F,2
SVEZIA,F,3
TADDEA,F,3
TAIDE,F,3
TAMARA,F,2
TANIA,F,2
TANINA,F,3
TANJA,F,3
TARCISA,F,3
TARCISIA,F,3
TARQUINIA,F,3
TARSILIA,F,3
TARSILLA,F,3
TATIANA,F,2
TAZIA,F,3
TAZIANA,F,3
TEA,F,2
TECLA,F,2
TELESFORA,F,3
TELIA,F,3
TELLA,F,3
TELMA,F,2
TEMIDE,F,3
TEODOLINDA,F,3
TEODORA,F,3
TEODORICA,F,3
TEODORINA,F,3
TEODOSIA,F,3
TEOFILA,F,3
TERENZIA,F,3
TERESA,F,1
TERESIANA,F,3
TERESINA,F,3
TERESITA,F,2
TERMINA,F,4
TERSIA,F,4
TERSIGLIA,F,4
TERSILIA,F,4
TERSILLA,F,4
TERSINA,F,4
TERZA,F,3
TERZIA,F,3
TERZIANA,F,3
TERZIGLIA,F,4
TERZILIA,F,4
TERZILLA,F,4
TERZINA,F,4
TESEA,F,4
TESOLINA,F,4
TETYANA,F,3
THEA,F,2
TIBERIA,F,3
TIBERINA,F,3
TILDA,F,3
TILDE,F,3
TILIA,F,3
TILLA,F,3
TIMEA,F,3
TIMOTEA,F,3
TINA,F,2
TINDARA,F,4
TINUCCIA,F,3
TISBE,F,3
TITA,F,4
TITINA,F,4
TITTINA,F,4
TIZIANA,F,1
TOLMINA,F,4
TOLOMEA,F,4
TOMMASA,F,4
TOMMASINA,F,3
TONA,F,4
TONIA,F,3
TONINA,F,3
TORELLA,F,4
TORINA,F,4
TORQUATA,F,3
TOSCA,F,3
TOSCANA,F,4
TOSELLA,F,4
TOSOLINA,F,4
TRANQUILLA,F,3
TRENTINA,F,3
TRIESTE,F,3
TRIESTINA,F,3
TRIFONA,F,4
TRINITA',F,3
TRIPOLI,F,3
TRIPOLINA,F,3
TRISTANA,F,3
TROFIMENA,F,4
TRUSIANA,F,4
TUCCIA,F,4
TULLIA,F,3
TULLIANA,F,3
TURIDDA,F,3
TUSOLINA,F,3
UBALDA,F,3
UBALDINA,F,3
UBERTA,F,3
UBERTINA,F,3
UDILIA,F,4
UDILLA,F,4
UDINA,F,4
UGA,F,3
UGHETTA,F,3
UGOLINA,F,3
ULDERICA,F,3
ULDERIGA,F,3
ULIANA,F,4
ULISSA,F,4
ULIVA,F,3
ULLA,F,3
ULPIA,F,3
ULRICA,F,3
ULTIMA,F,3
ULTIMINA,F,3
UMBERTA,F,3
UMBERTINA,F,3
UMBRA,F,3
UMBRIA,F,3
UMILIANA,F,4
UNA,F,4
UNICA,F,4
URANIA,F,3
URBANA,F,3
URIA,F,4
URIANA,F,4
URSOLA,F,4
URSULA,F,3
UTA,F,3
VALBURGA,F,4
VALCHIRIA,F,3
VALDA,F,3
VALDEMARA,F,3
VALDIMIRA,F,3
VALDINA,F,3
VALENTA,F,3
VALENTINA,F,1
VALENZIA,F,3
VALERIA,F,1
VALERIANA,F,2
VALERINA,F,3
VALFREDA,F,3
VALFRIDA,F,3
VALLEVERDE,F,3
VALLEVERDINA,F,3
VALPURGA,F,3
VALTERIA,F,3
VALTERINA,F,3
VANA,F,3
VANDA,F,2
VANDINA,F,3
VANELLA,F,3
VANESA,F,3
VANESSA,F,2
VANETTA,F,3
VANIA,F,2
VANILA,F,3
VANINA,F,3
VANNA,F,2
VANNELLA,F,3
VANNETTA,F,3
VANNIA,F,3
VANNINA,F,3
VARA,F,3
VARIA,F,3
VARINA,F,3
VARNA,F,3
VASSILA,F,3
VEA,F,3
VELARDA,F,3
VELDA,F,3
VELEDA,F,3
VELIA,F,3
VELIDE,F,3
VELINA,F,3
VELLEDA,F,3
VELMA,F,2
VELMINA,F,3
VENANZA,F,3
VENANZIA,F,3
VENANZINA,F,3
VENCESLAVA,F,3
VENERA,F,3
VENERANDA,F,3
VENERE,F,3
VENERIA,F,3
VENERINA,F,3
VENETA,F,3
VENEZIA,F,3
VENICIA,F,3
VENTURA,F,3
VENTURINA,F,3
VENUSTA,F,3
VENUTA,F,3
VERA,F,2
VERBENA,F,3
VERDIANA,F,3
VERENA,F,3
VERGINIA,F,3
VERIDIANA,F,3
VERINA,F,3
VERONICA,F,2
VESPASIANA,F,3
VETULIA,F,3
VETURIA,F,3
VEZIA,F,3
VEZZOSA,F,4
VICA,F,4
VICENZA,F,4
VICENZINA,F,4
VIDA,F,4
VIENNA,F,3
VIERA,F,4
VIGILIA,F,4
VILELMA,F,4
VILFREDA,F,4
VILFRIDA,F,4
VILIA,F,4
VILLA,F,4
VILLELMA,F,4
VILLELMINA,F,4
VILLERMINA,F,4
VILMA,F,2
VILNA,F,3
VINCA,F,3
VINCENZA,F,2
VINCENZELLA,F,3
VINCENZINA,F,2
VINICIA,F,4
VIOLA,F,1
VIOLANDA,F,3
VIOLANTA,F,3
VIOLANTE,F,2
VIOLANTINA,F,3
VIOLETA,F,3
VIOLETTA,F,2
VIRGILIA,F,3
VIRGINIA,F,2
VIRIDIANA,F,3
VIRNA,F,3
VITA,F,2
VITALA,F,3
VITALIA,F,3
VITALIANA,F,3
VITALINA,F,3
VITAMARIA,F,3
VITANTONIA,F,3
VITINA,F,3
VITTORIA,F,1
VITTORIANA,F,3
VITTORINA,F,2
VITUCCIA,F,3
VITULIA,F,3
VIVA,F,3
VIVANTE,F,3
VIVELLA,F,3
VIVENZIA,F,4
VIVETTA,F,4
VIVIAN,F,2
VIVIANA,F,2
VIVIANNA,F,3
VIVINA,F,3
VLADIMIRA,F,3
WALBURGA,F,3
WALCHIRIA,F,3
WALDA,F,3
WALDEMARA,F,3
WALPURGA,F,3
WALTERA,F,3
WALTERINA,F,3
WANDA,F,2
WANDINA,F,4
WANIA,F,4
WANNA,F,3
WELLEDA,F,4
WELMA,F,3
WERA,F,4
WESLIE,F,4
WIERA,F,4
WILELMA,F,4
WILFRIDA,F,4
WILIA,F,4
WILLELMA,F,4
WILLELMINA,F,4
WILMA,F,2
WILNA,F,3
WLADIMIRA,F,4
YLENIA,F,2
YOLANDA,F,2
YOLE,F,2
YVONNE,F,2
ZAFFIRA,F,3
ZAGORA,F,3
ZAGORKA,F,4
ZAHRA,F,4
ZAIRA,F,4
ZANA,F,4
ZANELLA,F,4
ZANETTA,F,4
ZANILLA,F,4
ZANINA,F,4
ZANNETTA,F,4
ZARA,F,3
ZARINA,F,3
ZAVERIA,F,4
ZEA,F,4
ZEFFERINA,F,3
ZEFFIRA,F,4
ZEFFIRINA,F,3
ZEFIRA,F,3
ZEFIRINA,F,3
ZEILA,F,3
ZELDA,F,3
ZELFIRA,F,3
ZELIA,F,3
ZELICA,F,3
ZELINA,F,3
ZELINDA,F,3
ZELMA,F,3
ZELMINA,F,3
ZELMIRA,F,3
ZEMIRA,F,3
ZENA,F,3
ZENAIDE,F,3
ZENIA,F,3
ZENOBIA,F,3
ZENOVIA,F,3
ZERBINA,F,3
ZILDA,F,3
ZILIA,F,3
ZILLA,F,3
ZINA,F,3
ZITA,F,3
ZOA,F,3
ZOE,F,2
ZOELLA,F,4
ZOIA,F,4
ZOILA,F,4
ZOLA,F,4
ZOLIA,F,4
ZOPITA,F,4
ZORAIDE,F,3
ZULINA,F,4
